"Labour force characteristics by sex and detailed age group, monthly, unadjusted for seasonality (x 1,000)" 1
"Monthly"
"Table: 14-10-0017-01 (formerly CANSIM 282-0001)"
"Geography: Canada, Province or territory"

"","Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","Employment 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","Both sexes",,,,,,,,,,,,,,,,,,,,,,"Males",,,,,,,,,,,,,,,,,,,,,,"Females",,,,,,,,,,,,,,,,,,,,,
"Reference period","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over","15 years and over","15 to 24 years","25 years and over","25 to 44 years","45 to 64 years","45 years and over","25 to 54 years","55 years and over","15 to 64 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 years and over","65 to 69 years","70 years and over"
"","Persons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 2006","16,445.8","2,472.1","13,973.7","7,570.3","6,098.6","6,403.4","11,622.4","2,351.3","16,141.0","919.6","1,552.5","1,731.2","1,746.2","1,913.4","2,179.5","2,169.3","1,882.8","1,358.8","687.8","304.8","198.8","106.0","8,766.4","1,255.7","7,510.7","4,038.6","3,273.1","3,472.1","6,166.6","1,344.1","8,567.4","460.2","795.5","913.4","940.4","1,027.2","1,157.6","1,124.0","1,003.9","743.0","402.1","199.0","124.6","74.4","7,679.4","1,216.4","6,463.0","3,531.7","2,825.5","2,931.3","5,455.8","1,007.2","7,573.6","459.4","757.0","817.8","805.8","886.2","1,021.9","1,045.3","878.9","615.8","285.6","105.8","74.2","31.6"
"October 2006","16,496.2","2,530.0","13,966.2","7,544.8","6,112.4","6,421.3","11,606.9","2,359.2","16,187.3","954.6","1,575.4","1,729.3","1,725.1","1,898.1","2,192.2","2,145.0","1,917.1","1,360.2","690.1","308.9","202.6","106.4","8,766.8","1,278.1","7,488.7","4,010.7","3,272.2","3,478.0","6,129.8","1,358.9","8,560.9","464.7","813.4","909.7","929.5","1,014.3","1,157.1","1,103.1","1,016.1","743.1","409.9","205.9","130.1","75.8","7,729.4","1,252.0","6,477.5","3,534.2","2,840.2","2,943.3","5,477.1","1,000.4","7,626.3","489.9","762.0","819.6","795.7","883.8","1,035.1","1,041.9","901.0","617.1","280.2","103.1","72.5","30.6"
"November 2006","16,440.4","2,516.2","13,924.2","7,509.0","6,091.4","6,415.2","11,548.7","2,375.4","16,116.6","962.6","1,553.7","1,725.6","1,727.2","1,899.1","2,157.2","2,119.5","1,920.2","1,363.8","687.8","323.8","213.8","110.0","8,719.2","1,269.8","7,449.4","3,975.5","3,258.0","3,473.9","6,087.8","1,361.5","8,503.4","474.7","795.1","898.4","922.8","1,015.0","1,139.3","1,097.3","1,015.1","740.8","404.9","215.8","135.7","80.1","7,721.2","1,246.4","6,474.8","3,533.4","2,833.4","2,941.3","5,460.9","1,013.9","7,613.2","487.8","758.6","827.2","804.4","884.0","1,017.9","1,022.3","905.2","623.0","282.9","108.0","78.1","29.9"
"December 2006","16,437.2","2,531.0","13,906.2","7,497.9","6,097.9","6,408.2","11,539.3","2,366.9","16,126.8","971.3","1,559.7","1,726.5","1,729.4","1,893.1","2,149.0","2,124.8","1,916.6","1,361.0","695.5","310.4","205.0","105.4","8,653.5","1,263.8","7,389.7","3,933.3","3,250.4","3,456.4","6,039.2","1,350.5","8,447.5","468.2","795.6","895.6","915.5","1,001.9","1,120.2","1,098.0","1,007.9","738.1","406.4","206.0","130.5","75.6","7,783.6","1,267.2","6,516.5","3,564.7","2,847.5","2,951.8","5,500.1","1,016.4","7,679.3","503.1","764.1","830.9","813.9","891.1","1,028.7","1,026.8","908.7","622.9","289.2","104.3","74.5","29.8"
"January 2007","16,217.1","2,422.0","13,795.1","7,414.8","6,063.0","6,380.3","11,450.8","2,344.3","15,899.8","939.2","1,482.8","1,693.6","1,733.0","1,858.6","2,129.6","2,114.1","1,922.0","1,344.2","682.8","317.3","204.3","113.0","8,515.2","1,210.1","7,305.1","3,877.8","3,220.7","3,427.3","5,979.2","1,325.9","8,308.6","454.3","755.8","883.2","910.2","980.3","1,104.2","1,091.4","1,010.0","730.3","389.1","206.6","131.1","75.4","7,701.9","1,211.9","6,490.0","3,536.9","2,842.3","2,953.1","5,471.6","1,018.4","7,591.2","484.9","727.0","810.5","822.7","878.3","1,025.4","1,022.7","911.9","613.9","293.7","110.8","73.2","37.6"
"February 2007","16,295.7","2,462.3","13,833.4","7,424.8","6,081.2","6,408.6","11,456.6","2,376.8","15,968.3","947.0","1,515.4","1,704.3","1,741.6","1,844.3","2,134.6","2,117.1","1,914.7","1,359.4","689.9","327.4","207.0","120.4","8,541.0","1,215.6","7,325.3","3,895.9","3,212.6","3,429.4","5,983.1","1,342.2","8,324.1","448.1","767.6","881.5","922.0","972.3","1,120.0","1,095.3","991.9","733.9","391.5","216.8","135.0","81.8","7,754.7","1,246.7","6,508.0","3,528.9","2,868.6","2,979.2","5,473.5","1,034.6","7,644.2","498.9","747.8","822.7","819.5","872.0","1,014.6","1,021.9","922.7","625.6","298.4","110.6","71.9","38.6"
"March 2007","16,370.5","2,480.9","13,889.6","7,436.5","6,120.0","6,453.1","11,486.2","2,403.4","16,037.3","944.5","1,536.4","1,701.9","1,754.1","1,851.9","2,128.6","2,106.2","1,943.5","1,354.7","715.5","333.2","212.6","120.5","8,563.3","1,226.3","7,337.0","3,895.0","3,223.7","3,442.1","5,982.6","1,354.5","8,344.9","453.3","773.0","878.0","926.4","981.5","1,109.1","1,086.9","1,000.7","727.9","408.1","218.4","135.3","83.1","7,807.2","1,254.6","6,552.6","3,541.5","2,896.3","3,011.1","5,503.6","1,049.0","7,692.4","491.2","763.5","823.9","827.7","870.5","1,019.5","1,019.3","942.8","626.8","307.4","114.8","77.3","37.5"
"April 2007","16,433.8","2,468.2","13,965.6","7,468.6","6,168.8","6,497.0","11,526.9","2,438.7","16,105.6","943.7","1,524.5","1,706.9","1,758.8","1,845.7","2,157.3","2,125.2","1,933.1","1,382.0","728.5","328.2","214.6","113.6","8,624.5","1,242.6","7,382.0","3,907.3","3,260.1","3,474.7","6,008.3","1,373.7","8,409.9","459.9","782.7","873.1","928.7","976.7","1,128.6","1,108.3","992.7","739.8","419.3","214.6","136.8","77.8","7,809.3","1,225.6","6,583.7","3,561.4","2,908.7","3,022.3","5,518.7","1,065.0","7,695.6","483.8","741.7","833.8","830.0","868.9","1,028.6","1,016.9","940.4","642.2","309.2","113.6","77.8","35.8"
"May 2007","16,812.4","2,698.5","14,113.9","7,557.8","6,226.6","6,556.1","11,667.6","2,446.3","16,482.9","1,039.6","1,658.9","1,749.4","1,777.8","1,860.0","2,170.6","2,156.8","1,953.0","1,374.9","741.9","329.5","216.8","112.8","8,909.3","1,384.2","7,525.2","3,979.3","3,323.2","3,545.9","6,122.7","1,402.4","8,686.6","516.9","867.3","903.5","944.1","991.2","1,140.5","1,129.0","1,014.5","752.8","426.9","222.7","144.1","78.6","7,903.1","1,314.3","6,588.8","3,578.6","2,903.4","3,010.2","5,544.9","1,043.9","7,796.3","522.7","791.7","845.9","833.7","868.8","1,030.1","1,027.8","938.5","622.1","315.0","106.8","72.7","34.1"
"June 2007","17,039.0","2,841.1","14,198.0","7,604.0","6,255.8","6,593.9","11,742.4","2,455.6","16,700.9","1,110.6","1,730.5","1,769.9","1,791.5","1,839.1","2,203.5","2,158.8","1,979.6","1,373.2","744.3","338.1","227.4","110.7","9,057.0","1,468.2","7,588.8","4,017.7","3,344.4","3,571.1","6,178.4","1,410.4","8,830.3","557.8","910.3","917.6","950.4","979.2","1,170.5","1,121.3","1,039.4","758.4","425.4","226.7","148.8","77.9","7,982.1","1,372.9","6,609.1","3,586.3","2,911.4","3,022.8","5,564.0","1,045.1","7,870.6","552.8","820.1","852.3","841.2","859.9","1,033.0","1,037.4","940.2","614.8","318.9","111.4","78.7","32.8"
"July 2007","17,064.6","3,045.8","14,018.9","7,510.8","6,175.3","6,508.1","11,603.5","2,415.4","16,731.8","1,287.5","1,758.3","1,763.2","1,755.5","1,826.2","2,165.9","2,145.1","1,947.6","1,352.3","730.3","332.8","218.0","114.8","9,143.3","1,572.3","7,571.0","4,006.1","3,341.4","3,564.9","6,168.7","1,402.3","8,919.7","643.6","928.7","925.1","942.1","980.3","1,158.6","1,119.1","1,043.4","754.1","424.7","223.6","141.5","82.0","7,921.3","1,473.5","6,447.9","3,504.6","2,833.9","2,943.2","5,434.8","1,013.1","7,812.1","643.9","829.6","838.1","813.5","845.9","1,007.3","1,026.0","904.1","598.2","305.6","109.3","76.5","32.8"
"August 2007","17,038.9","2,983.0","14,055.9","7,485.7","6,232.0","6,570.1","11,602.9","2,452.9","16,700.7","1,244.6","1,738.4","1,751.2","1,758.2","1,796.6","2,179.8","2,159.9","1,957.3","1,368.6","746.2","338.1","221.2","117.0","9,123.2","1,533.1","7,590.1","3,999.7","3,363.0","3,590.4","6,168.1","1,422.0","8,895.8","623.2","909.9","924.5","945.1","963.2","1,166.9","1,120.0","1,048.4","766.7","427.9","227.4","142.4","85.0","7,915.7","1,449.9","6,465.7","3,486.0","2,868.9","2,979.7","5,434.8","1,030.9","7,804.9","621.5","828.5","826.7","813.1","833.4","1,012.8","1,039.9","908.9","601.8","318.4","110.8","78.8","32.0"
"September 2007","16,818.3","2,525.1","14,293.1","7,591.3","6,345.9","6,701.8","11,770.8","2,522.3","16,462.4","978.1","1,547.1","1,765.5","1,783.6","1,850.4","2,191.8","2,197.4","1,982.1","1,402.2","764.2","355.9","230.5","125.4","8,928.0","1,275.7","7,652.4","4,023.1","3,392.5","3,629.3","6,207.3","1,445.1","8,691.3","478.2","797.5","925.0","948.1","983.8","1,166.3","1,139.5","1,044.7","777.8","430.6","236.8","147.4","89.3","7,890.2","1,249.5","6,640.8","3,568.2","2,953.4","3,072.6","5,563.6","1,077.2","7,771.1","499.9","749.6","840.5","835.5","866.6","1,025.6","1,057.9","937.4","624.4","333.6","119.2","83.1","36.1"
"October 2007","16,903.3","2,563.7","14,339.6","7,572.8","6,390.7","6,766.8","11,771.4","2,568.2","16,527.2","998.9","1,564.8","1,769.9","1,791.9","1,832.2","2,178.8","2,197.8","2,000.8","1,421.7","770.5","376.1","240.8","135.3","8,939.4","1,293.4","7,646.0","3,988.6","3,407.4","3,657.4","6,178.3","1,467.7","8,689.4","491.3","802.1","917.4","946.0","962.0","1,163.2","1,130.6","1,059.1","776.5","441.2","250.0","154.4","95.5","7,963.8","1,270.3","6,693.6","3,584.2","2,983.3","3,109.4","5,593.1","1,100.5","7,837.7","507.6","762.7","852.5","845.9","870.2","1,015.6","1,067.3","941.6","645.2","329.2","126.1","86.3","39.8"
"November 2007","16,857.6","2,575.4","14,282.2","7,543.7","6,358.3","6,738.5","11,730.1","2,552.1","16,477.5","1,008.1","1,567.4","1,759.4","1,780.1","1,820.7","2,183.6","2,190.3","1,996.1","1,404.5","767.5","380.2","234.8","145.3","8,913.4","1,299.2","7,614.2","3,970.6","3,395.6","3,643.6","6,164.1","1,450.1","8,665.4","490.7","808.5","911.6","940.2","949.5","1,169.3","1,136.6","1,056.9","763.9","438.2","248.0","146.6","101.4","7,944.2","1,276.2","6,668.0","3,573.2","2,962.7","3,094.9","5,566.1","1,102.0","7,812.1","517.3","758.9","847.8","839.9","871.2","1,014.3","1,053.7","939.2","640.6","329.3","132.1","88.2","43.9"
"December 2007","16,777.9","2,576.4","14,201.5","7,504.8","6,324.6","6,696.7","11,655.8","2,545.6","16,405.8","1,006.2","1,570.2","1,752.1","1,771.8","1,828.4","2,152.6","2,193.4","1,957.6","1,403.2","770.4","372.1","232.2","139.9","8,833.2","1,284.5","7,548.7","3,929.4","3,378.9","3,619.3","6,106.5","1,442.2","8,592.8","478.5","806.0","903.6","932.5","959.5","1,133.8","1,147.0","1,030.1","759.5","442.4","240.3","142.8","97.5","7,944.7","1,291.9","6,652.8","3,575.4","2,945.6","3,077.4","5,549.3","1,103.5","7,813.0","527.7","764.2","848.5","839.3","868.8","1,018.8","1,046.4","927.5","643.7","328.0","131.7","89.3","42.4"
"January 2008","16,551.4","2,459.0","14,092.4","7,420.2","6,293.8","6,672.2","11,553.1","2,539.3","16,173.0","952.1","1,506.9","1,742.2","1,734.8","1,801.6","2,141.5","2,171.0","1,961.9","1,394.7","766.1","378.5","237.1","141.3","8,696.6","1,226.9","7,469.7","3,887.0","3,339.8","3,582.7","6,048.0","1,421.7","8,453.7","455.1","771.8","897.3","914.6","952.9","1,122.1","1,126.7","1,034.4","746.9","431.9","242.9","146.4","96.6","7,854.8","1,232.1","6,622.7","3,533.2","2,954.0","3,089.5","5,505.1","1,117.6","7,719.3","497.0","735.1","844.9","820.2","848.7","1,019.5","1,044.3","927.5","647.9","334.3","135.5","90.8","44.7"
"February 2008","16,653.8","2,497.4","14,156.4","7,441.4","6,317.0","6,715.0","11,593.7","2,562.6","16,255.8","969.6","1,527.8","1,747.0","1,735.5","1,809.3","2,149.6","2,201.4","1,950.9","1,396.3","768.3","398.0","263.4","134.6","8,739.9","1,236.9","7,503.0","3,899.5","3,351.4","3,603.5","6,067.3","1,435.7","8,487.8","461.7","775.2","904.1","907.9","958.8","1,128.7","1,139.6","1,028.2","752.0","431.6","252.1","159.4","92.7","7,913.9","1,260.4","6,653.4","3,541.9","2,965.6","3,111.5","5,526.4","1,127.0","7,768.0","507.9","752.6","842.9","827.5","850.5","1,020.9","1,061.8","922.7","644.3","336.8","145.9","104.0","41.9"
"March 2008","16,672.8","2,501.2","14,171.6","7,411.0","6,361.3","6,760.6","11,579.8","2,591.8","16,273.5","968.5","1,532.7","1,739.7","1,731.8","1,811.3","2,128.2","2,218.6","1,950.3","1,400.3","792.2","399.3","269.4","129.9","8,749.7","1,232.6","7,517.1","3,901.3","3,363.6","3,615.9","6,079.6","1,437.6","8,497.5","457.8","774.7","905.5","914.2","953.4","1,128.1","1,143.0","1,035.3","739.4","445.9","252.2","163.9","88.4","7,923.1","1,268.6","6,654.5","3,509.8","2,997.6","3,144.7","5,500.3","1,154.2","7,776.0","510.6","758.0","834.2","817.6","857.9","1,000.1","1,075.6","914.9","660.8","346.3","147.1","105.5","41.5"
"April 2008","16,749.2","2,520.6","14,228.6","7,459.8","6,375.2","6,768.8","11,645.4","2,583.2","16,355.6","979.9","1,540.8","1,762.6","1,743.0","1,809.1","2,145.2","2,223.5","1,962.1","1,409.9","779.6","393.7","262.6","131.0","8,796.3","1,250.9","7,545.4","3,927.6","3,369.2","3,617.8","6,111.3","1,434.0","8,547.7","462.8","788.1","918.8","925.5","944.5","1,138.7","1,138.1","1,045.6","752.2","433.3","248.6","159.5","89.1","7,953.0","1,269.7","6,683.2","3,532.2","3,006.0","3,151.1","5,534.1","1,149.2","7,807.9","517.0","752.7","843.8","817.4","864.5","1,006.4","1,085.4","916.5","657.7","346.4","145.1","103.1","42.0"
"May 2008","17,100.9","2,690.4","14,410.5","7,545.4","6,455.5","6,865.1","11,795.2","2,615.3","16,691.3","1,040.6","1,649.8","1,789.3","1,766.0","1,848.6","2,141.6","2,251.2","1,998.6","1,430.8","774.9","409.6","274.7","134.8","9,025.0","1,345.9","7,679.1","3,995.8","3,426.5","3,683.4","6,217.7","1,461.5","8,768.1","504.6","841.3","942.3","942.4","986.1","1,125.0","1,148.3","1,073.6","769.6","434.9","256.9","166.0","90.9","8,075.9","1,344.5","6,731.4","3,549.7","3,029.0","3,181.7","5,577.5","1,153.8","7,923.2","536.0","808.5","847.0","823.6","862.5","1,016.6","1,102.9","925.0","661.2","339.9","152.7","108.8","43.9"
"June 2008","17,314.8","2,854.9","14,459.9","7,562.2","6,488.2","6,897.6","11,833.1","2,626.8","16,905.4","1,131.6","1,723.3","1,813.3","1,778.7","1,852.0","2,118.2","2,254.6","2,016.3","1,436.8","780.6","409.4","273.3","136.1","9,176.1","1,443.8","7,732.2","4,018.2","3,452.4","3,714.0","6,255.2","1,477.0","8,914.4","561.4","882.4","957.0","942.3","992.4","1,126.5","1,160.7","1,076.3","776.1","439.3","261.6","170.7","91.0","8,138.7","1,411.1","6,727.6","3,544.0","3,035.8","3,183.6","5,577.8","1,149.8","7,990.9","570.2","840.9","856.4","836.4","859.6","991.7","1,093.8","940.0","660.7","341.3","147.8","102.7","45.1"
"July 2008","17,243.7","3,020.7","14,223.0","7,453.1","6,365.8","6,769.9","11,656.2","2,566.8","16,839.6","1,272.8","1,747.9","1,802.0","1,767.0","1,822.2","2,061.9","2,213.9","1,989.2","1,399.1","763.6","404.1","261.4","142.6","9,215.4","1,544.8","7,670.6","3,990.9","3,417.5","3,679.7","6,208.2","1,462.4","8,953.2","647.7","897.2","961.4","941.1","977.1","1,111.4","1,149.7","1,067.6","765.2","435.0","262.2","166.0","96.2","8,028.2","1,475.9","6,552.4","3,462.3","2,948.3","3,090.1","5,448.1","1,104.3","7,886.4","625.1","850.8","840.7","825.9","845.1","950.6","1,064.1","921.7","633.9","328.6","141.8","95.5","46.4"
"August 2008","17,244.0","3,000.4","14,243.5","7,485.6","6,359.2","6,757.9","11,689.2","2,554.3","16,845.2","1,260.2","1,740.3","1,801.1","1,780.9","1,844.6","2,058.9","2,188.7","2,014.9","1,395.3","760.4","398.7","252.7","146.1","9,240.3","1,536.1","7,704.2","4,013.2","3,429.2","3,691.0","6,233.5","1,470.7","8,978.5","635.4","900.7","956.4","956.0","983.6","1,117.2","1,143.0","1,077.3","766.8","442.2","261.8","163.2","98.6","8,003.7","1,464.3","6,539.4","3,472.4","2,930.0","3,067.0","5,455.7","1,083.7","7,866.7","624.7","839.6","844.7","824.9","861.0","941.7","1,045.7","937.6","628.5","318.2","137.0","89.5","47.5"
"September 2008","17,056.3","2,588.9","14,467.4","7,543.8","6,511.8","6,923.6","11,819.4","2,648.0","16,644.5","1,019.7","1,569.2","1,807.0","1,800.9","1,868.4","2,067.4","2,226.9","2,048.7","1,432.1","804.1","411.8","259.1","152.7","9,071.0","1,323.1","7,747.9","3,996.2","3,479.3","3,751.7","6,230.9","1,517.0","8,798.6","507.0","816.1","949.7","967.4","978.2","1,101.0","1,151.2","1,083.5","776.7","467.9","272.4","167.1","105.3","7,985.3","1,265.8","6,719.5","3,547.6","3,032.5","3,171.9","5,588.5","1,131.0","7,845.9","512.7","753.1","857.4","833.6","890.3","966.4","1,075.7","965.2","655.4","336.2","139.4","92.0","47.4"
"October 2008","17,117.0","2,580.7","14,536.3","7,560.4","6,555.8","6,975.9","11,850.3","2,686.0","16,697.0","1,010.2","1,570.6","1,817.3","1,804.9","1,891.9","2,046.3","2,241.2","2,048.6","1,450.7","815.3","420.0","269.0","151.0","9,066.7","1,309.7","7,757.1","4,000.9","3,484.9","3,756.1","6,236.7","1,520.3","8,795.5","490.1","819.5","947.5","964.8","1,002.2","1,086.5","1,163.6","1,072.1","778.1","471.1","271.2","168.5","102.7","8,050.3","1,271.1","6,779.2","3,559.5","3,070.9","3,219.7","5,613.5","1,165.7","7,901.5","520.0","751.0","869.8","840.1","889.7","959.8","1,077.6","976.4","672.6","344.2","148.8","100.5","48.3"
"November 2008","16,954.7","2,562.1","14,392.6","7,513.4","6,484.0","6,879.3","11,762.4","2,630.3","16,559.4","998.2","1,563.9","1,811.1","1,788.9","1,861.5","2,051.8","2,222.6","2,026.4","1,429.7","805.3","395.3","254.2","141.1","8,947.5","1,294.0","7,653.5","3,959.4","3,436.8","3,694.1","6,170.2","1,483.3","8,690.2","485.7","808.4","946.1","943.0","969.5","1,100.8","1,156.5","1,054.3","763.7","462.3","257.3","162.8","94.5","8,007.2","1,268.0","6,739.1","3,554.0","3,047.3","3,185.2","5,592.2","1,146.9","7,869.3","512.6","755.5","864.9","845.9","892.1","951.0","1,066.1","972.1","666.0","343.0","137.9","91.3","46.6"
"December 2008","16,850.6","2,538.4","14,312.3","7,449.3","6,451.3","6,863.0","11,676.3","2,636.0","16,439.0","1,000.8","1,537.6","1,802.4","1,775.6","1,828.1","2,043.2","2,183.9","2,043.1","1,427.7","796.6","411.7","262.9","148.8","8,816.7","1,253.3","7,563.4","3,884.4","3,410.2","3,679.0","6,079.3","1,484.1","8,547.8","477.4","775.8","931.8","918.7","955.9","1,078.0","1,122.8","1,072.1","753.2","462.1","268.8","165.9","103.0","8,034.0","1,285.1","6,748.9","3,564.9","3,041.1","3,184.0","5,597.1","1,151.8","7,891.2","523.4","761.7","870.6","857.0","872.2","965.2","1,061.1","971.0","674.5","334.5","142.8","97.0","45.8"
"January 2009","16,440.8","2,378.8","14,062.0","7,273.4","6,389.9","6,788.5","11,432.9","2,629.1","16,042.2","922.1","1,456.7","1,760.7","1,744.5","1,764.0","2,004.2","2,150.1","2,009.3","1,429.6","800.9","398.6","258.3","140.3","8,556.2","1,158.6","7,397.6","3,773.4","3,359.3","3,624.2","5,926.6","1,471.0","8,291.2","436.4","722.2","907.6","907.0","932.0","1,026.7","1,098.4","1,054.8","749.2","456.9","264.9","167.2","97.8","7,884.6","1,220.2","6,664.4","3,500.1","3,030.6","3,164.3","5,506.2","1,158.1","7,750.9","485.7","734.5","853.1","837.6","831.9","977.5","1,051.7","954.5","680.4","344.1","133.7","91.2","42.5"
"February 2009","16,437.6","2,382.4","14,055.2","7,251.8","6,382.0","6,803.4","11,410.3","2,644.8","16,016.2","915.5","1,467.0","1,757.9","1,723.9","1,756.3","2,013.6","2,156.8","2,001.7","1,414.1","809.3","421.4","279.0","142.4","8,520.0","1,162.9","7,357.0","3,745.8","3,328.8","3,611.3","5,893.6","1,463.4","8,237.5","434.3","728.6","900.4","884.1","940.6","1,020.6","1,097.2","1,050.6","731.4","449.6","282.4","183.9","98.5","7,917.6","1,219.5","6,698.1","3,506.0","3,053.2","3,192.1","5,516.8","1,181.4","7,778.7","481.2","738.3","857.5","839.9","815.7","993.0","1,059.6","951.1","682.7","359.8","139.0","95.0","43.9"
"March 2009","16,396.2","2,370.4","14,025.9","7,233.3","6,384.6","6,792.6","11,383.4","2,642.4","15,988.2","896.5","1,473.9","1,747.0","1,727.7","1,747.6","2,010.9","2,174.3","1,975.8","1,406.5","827.9","408.0","270.1","137.9","8,470.7","1,146.5","7,324.2","3,718.2","3,332.7","3,606.0","5,863.8","1,460.3","8,197.4","419.7","726.9","898.9","879.8","928.1","1,011.3","1,108.4","1,037.3","729.9","457.1","273.3","176.6","96.6","7,925.5","1,223.8","6,701.7","3,515.1","3,051.9","3,186.6","5,519.6","1,182.1","7,790.8","476.8","747.0","848.0","848.0","819.5","999.6","1,066.0","938.5","676.6","370.8","134.7","93.5","41.3"
"April 2009","16,481.2","2,377.0","14,104.1","7,253.8","6,443.9","6,850.3","11,431.7","2,672.4","16,074.8","897.3","1,479.7","1,745.2","1,734.5","1,751.2","2,023.0","2,163.2","2,014.7","1,425.6","840.4","406.4","272.2","134.2","8,535.8","1,164.5","7,371.2","3,739.2","3,365.4","3,632.0","5,897.3","1,473.9","8,269.2","424.1","740.4","889.9","894.2","921.5","1,033.7","1,107.7","1,050.4","742.6","464.7","266.6","174.0","92.5","7,945.4","1,212.5","6,732.9","3,514.6","3,078.5","3,218.3","5,534.4","1,198.5","7,805.6","473.2","739.3","855.3","840.3","829.7","989.3","1,055.5","964.3","683.1","375.6","139.8","98.2","41.6"
"May 2009","16,784.2","2,554.4","14,229.8","7,304.9","6,495.2","6,924.9","11,513.3","2,716.5","16,354.4","971.1","1,583.3","1,766.7","1,746.2","1,747.1","2,044.8","2,203.3","2,005.2","1,432.1","854.6","429.8","284.7","145.1","8,740.3","1,262.3","7,477.9","3,794.4","3,398.6","3,683.5","5,971.5","1,506.4","8,455.4","472.7","789.6","911.7","906.8","922.9","1,053.0","1,122.9","1,054.2","750.3","471.3","284.9","178.8","106.1","8,043.9","1,292.1","6,751.9","3,510.5","3,096.5","3,241.4","5,541.8","1,210.0","7,899.0","498.4","793.7","855.0","839.4","824.2","991.8","1,080.4","951.0","681.9","383.3","144.9","105.9","39.0"
"June 2009","17,002.9","2,691.2","14,311.7","7,342.9","6,537.5","6,968.8","11,563.4","2,748.3","16,571.6","1,029.1","1,662.1","1,796.7","1,769.0","1,749.9","2,027.3","2,186.1","2,034.4","1,449.6","867.3","431.3","288.2","143.1","8,884.4","1,323.4","7,561.0","3,842.0","3,436.9","3,718.9","6,036.5","1,524.5","8,602.4","496.3","827.1","934.2","922.9","934.1","1,050.9","1,124.2","1,070.2","757.7","484.7","282.0","178.9","103.1","8,118.5","1,367.8","6,750.8","3,500.9","3,100.5","3,249.9","5,526.9","1,223.8","7,969.2","532.8","835.0","862.5","846.1","815.8","976.5","1,061.9","964.2","691.9","382.6","149.3","109.3","40.0"
"July 2009","16,930.9","2,819.4","14,111.6","7,252.3","6,440.6","6,859.3","11,413.7","2,697.9","16,512.2","1,138.4","1,681.0","1,790.5","1,732.2","1,749.7","1,979.9","2,154.3","2,007.1","1,405.7","873.5","418.7","282.8","135.9","8,955.3","1,397.0","7,558.3","3,843.8","3,440.8","3,714.4","6,041.0","1,517.2","8,681.7","557.9","839.2","939.8","915.1","951.2","1,037.8","1,118.4","1,078.8","748.9","494.7","273.6","177.8","95.8","7,975.6","1,422.3","6,553.3","3,408.4","2,999.8","3,144.9","5,372.6","1,180.7","7,830.5","580.5","841.8","850.6","817.2","798.5","942.1","1,035.9","928.3","656.8","378.8","145.1","105.0","40.1"
"August 2009","16,905.2","2,776.0","14,129.2","7,254.9","6,460.2","6,874.3","11,432.2","2,697.0","16,491.1","1,116.2","1,659.8","1,787.1","1,746.3","1,754.1","1,967.4","2,155.8","2,021.5","1,431.0","852.0","414.1","275.0","139.1","8,947.6","1,368.2","7,579.4","3,850.3","3,459.3","3,729.1","6,054.3","1,525.1","8,677.8","542.8","825.5","939.8","927.2","946.0","1,037.2","1,109.9","1,094.2","765.8","489.4","269.8","170.3","99.6","7,957.6","1,407.8","6,549.8","3,404.6","3,000.9","3,145.2","5,377.9","1,172.0","7,813.4","573.4","834.4","847.3","819.0","808.1","930.2","1,045.9","927.3","665.2","362.6","144.3","104.8","39.5"
"September 2009","16,714.6","2,356.8","14,357.8","7,341.6","6,582.2","7,016.1","11,593.2","2,764.6","16,280.7","860.3","1,496.6","1,801.7","1,760.5","1,786.3","1,993.1","2,180.0","2,071.6","1,473.1","857.6","433.9","286.8","147.1","8,746.9","1,156.0","7,590.9","3,830.2","3,476.9","3,760.7","6,048.8","1,542.1","8,463.0","403.5","752.5","922.4","921.6","957.1","1,029.1","1,120.3","1,098.4","773.8","484.4","283.9","180.7","103.2","7,967.7","1,200.8","6,766.9","3,511.5","3,105.4","3,255.4","5,544.4","1,222.4","7,817.7","456.8","744.0","879.3","838.9","829.2","964.1","1,059.7","973.2","699.3","373.2","150.0","106.1","43.9"
